Pregunta,Respuesta,Categoría,Fuente
¿Qué debo hacer para convalidar un examen Cambridge en la universidad?,"Lleva tu certificado original al Centro de Idiomas y paga S/150 (KET), S/300 (PET) o S/450 (FCE/CAE) según el nivel que poseas.",Certificaciones,Tabla 1.6 - Convalidación Cambridge
¿Se reconocen los exámenes Cambridge en la universidad?,"UPAO acepta certificados Cambridge (KET, PET, FCE, CAE) mediante un trámite sencillo que incluye pago y validación del documento.",Certificaciones,Tabla 1.6 - Convalidación Cambridge
¿Cómo puedo usar mi certificado de inglés Cambridge en UPAO?,"Si tienes KET, PET o FCE/CAE, puedes convalidarlo pagando entre S/150 y S/450 en el Centro de Idiomas.",Certificaciones,Tabla 1.6 - Convalidación Cambridge
¿Qué niveles Cambridge convalida UPAO y qué costo tienen?,"KET por S/150, PET por S/300 y FCE/CAE por S/450. Lleva tu certificado original al Centro de Idiomas para completar el trámite.",Certificaciones,Tabla 1.6 - Convalidación Cambridge
¿Cuánto cuesta la maestría en Derecho?,"Inscripción: S/350 + Matrícula: S/500 + 5 cuotas de S/600 = Total S/4,350. Incluye acceso a jurisprudencia digital.",Posgrado,Tabla Posgrado - Maestrías
¿Cuál es el precio total para estudiar la maestría en Derecho?,"S/4,350, que incluye inscripción (S/350), matrícula (S/500) y cinco cuotas mensuales de S/600, con acceso a material jurídico digital.",Posgrado,Tabla Posgrado - Maestrías
¿Qué debo pagar si deseo seguir una maestría en Derecho?,"El total es S/4,350, distribuido en inscripción, matrícula y cinco pagos mensuales. Se incluye acceso a jurisprudencia en línea.",Posgrado,Tabla Posgrado - Maestrías
¿Cuáles son los costos de la maestría en Derecho en UPAO?,"La inversión comprende S/350 de inscripción, S/500 de matrícula y 5 cuotas de S/600. Se brinda acceso digital a recursos jurídicos.",Posgrado,Tabla Posgrado - Maestrías
¿Cuál es la estructura de pagos para la maestría en Derecho?,"El programa cuesta S/4,350 en total. Incluye inscripción, matrícula y cinco mensualidades de S/600, con materiales digitales incluidos.",Posgrado,Tabla Posgrado - Maestrías
¿Cómo se desglosa el costo de la maestría en Derecho?,"Se paga S/350 por inscripción, S/500 por matrícula y cinco cuotas de S/600, sumando S/4,350 con beneficios digitales.",Posgrado,Tabla Posgrado - Maestrías
¿Qué pasa si pierdo mi carné universitario?,Solicita duplicado (S/20): 1) Declaración Jurada en Tesorería 2) Pago 3) Foto actualizada. Entrega en 48 horas.,Trámites,Código ANT2 - Duplicado de Carné
¿Qué debo hacer si extravío mi carné universitario?,"Puedes solicitar un duplicado por S/20 en Tesorería. Necesitas presentar una declaración jurada, realizar el pago y adjuntar una foto reciente. Se entrega en dos días hábiles.",Trámites,Código ANT2 - Duplicado de Carné
¿Cómo recupero mi carné si lo he perdido?,"Para obtener el duplicado, debes presentar una declaración jurada, pagar S/20 y entregar una foto actualizada. El proceso demora 48 horas.",Trámites,Código ANT2 - Duplicado de Carné
¿Cuál es el procedimiento para reponer mi carné universitario perdido?,"Debes acercarte a Tesorería con una declaración jurada, el pago de S/20 y una foto. El duplicado se entrega en 48 horas.",Trámites,Código ANT2 - Duplicado de Carné
¿Tiene costo reponer el carné universitario extraviado?,"Sí, cuesta S/20 y requiere presentar una declaración jurada, pagar el monto correspondiente y entregar una foto actualizada.",Trámites,Código ANT2 - Duplicado de Carné
¿Cómo tramito el duplicado del carné universitario?,"Dirígete a Tesorería con declaración jurada, foto reciente y pago de S/20. El nuevo carné estará listo en 48 horas.",Trámites,Código ANT2 - Duplicado de Carné
¿Hay horario nocturno para el Centro de Idiomas?,"Sí, programas intensivos (18h/semana) cuestan S/300 mensuales. Horarios: Lunes a Viernes 6:30pm-9:30pm o Sábados completos.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿El Centro de Idiomas ofrece clases en la noche?,"Sí, hay programas intensivos de lunes a viernes por la noche o los sábados. Tienen un costo mensual de S/300.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿Puedo estudiar inglés en horario nocturno en la UPAO?,"Claro, hay clases intensivas en las noches y los fines de semana. Son 18 horas por semana, con una mensualidad de S/300.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿Qué horarios nocturnos maneja el Centro de Idiomas?,"Ofrece clases de lunes a viernes de 6:30 p.m. a 9:30 p.m., o sábados todo el día. La mensualidad es de S/300.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿Existen programas de idiomas en la noche?,"Sí, los cursos intensivos nocturnos del Centro de Idiomas se dictan entre semana por las noches o los sábados completos.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿Hay cursos de idiomas que se puedan llevar por la noche?,"Sí, los programas intensivos se ofrecen en horario nocturno y cuestan S/300 por mes, cubriendo 18 horas semanales.",Idiomas,Tabla 1.1.1 - Inglés Intensivo
¿Cómo pagar la segunda especialidad en Enfermería?,"Matrícula: S/200 + 5 cuotas de S/350 = Total S/1,950. Para menciones como Cuidados Intensivos Neonatales.",Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Cuál es el costo total de la segunda especialidad en Enfermería?,"Debes pagar S/200 de matrícula y 5 cuotas mensuales de S/350, totalizando S/1,950. Aplica para especialidades como Cuidados Intensivos Neonatales.",Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Qué monto debo abonar por la segunda especialidad en Enfermería?,"El programa requiere un pago inicial de S/200 y cinco cuotas de S/350. El total es de S/1,950.",Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Cómo se realiza el pago por estudiar una segunda especialidad en Enfermería?,"Consiste en una matrícula de S/200 y cinco cuotas iguales de S/350, sumando S/1,950 por todo el programa.",Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Qué plan de pagos tiene la segunda especialidad en Enfermería?,Se paga S/200 al inicio y luego cinco cuotas mensuales de S/350. El monto incluye especialidades clínicas.,Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Cuánto debo invertir para la segunda especialidad en Enfermería?,"El costo total es S/1,950, distribuido en una matrícula de S/200 más cinco cuotas de S/350 cada una.",Segunda Especialidad,Tabla Segunda Especialidad - Enfermería
¿Qué libros usan en italiano básico?,Libro 'Café Italia' (S/117.60) + Licencia digital 'Via del Corso' (S/160). Compra en Centro de Idiomas con 10% descuento para estudiantes.,Materiales,Tabla 1.1.4 - Libros de Italiano
¿Cuáles son los textos requeridos para el curso de italiano básico?,"Se requiere el libro físico ‘Café Italia’ y la licencia digital ‘Via del Corso’, disponibles con 10% de descuento en el Centro de Idiomas.",Materiales,Tabla 1.1.4 - Libros de Italiano
¿Qué materiales deben adquirirse para aprender italiano desde cero?,"Se deben comprar ‘Café Italia’ (libro físico) y la licencia digital ‘Via del Corso’, con un descuento del 10% en la UPAO.",Materiales,Tabla 1.1.4 - Libros de Italiano
¿Qué recursos se utilizan en las clases de italiano básico en UPAO?,Las clases utilizan el libro ‘Café Italia’ y la plataforma digital ‘Via del Corso’. Ambos disponibles en el Centro de Idiomas con descuento.,Materiales,Tabla 1.1.4 - Libros de Italiano
¿Qué libros necesito para matricularme en italiano nivel básico?,"Deberás adquirir el libro ‘Café Italia’ (S/117.60) y la licencia ‘Via del Corso’ (S/160), con opción de descuento estudiantil.",Materiales,Tabla 1.1.4 - Libros de Italiano
¿Dónde se consiguen los textos del curso básico de italiano?,"En el Centro de Idiomas, puedes comprar ‘Café Italia’ y ‘Via del Corso’ con un 10% de rebaja exclusiva para estudiantes UPAO.",Materiales,Tabla 1.1.4 - Libros de Italiano
¿Cuánto cuesta el examen de ubicación de inglés?,S/20 soles. Resultados en 24h. Requisito: Presentar DNI y voucher de pago. Se reprograma gratis por primera vez.,Idiomas,Código 249 - Examen de Ubicación
¿Qué precio tiene el test de ubicación para inglés en UPAO?,"El costo es de S/20, con entrega de resultados en un día. Se requiere DNI y comprobante de pago.",Idiomas,Código 249 - Examen de Ubicación
¿Cuánto debo pagar para rendir el examen de nivel de inglés?,"Son S/20 soles. Debes presentar tu DNI y el voucher. Si no asistes, puedes reprogramar gratis la primera vez.",Idiomas,Código 249 - Examen de Ubicación
¿Cuál es el costo del test de ubicación para inglés y qué se necesita?,"S/20, presentando DNI y voucher. Los resultados están disponibles en 24 horas y la primera reprogramación es gratuita.",Idiomas,Código 249 - Examen de Ubicación
¿El examen de ubicación de inglés tiene algún costo?,"Sí, cuesta S/20. Incluye entrega rápida de resultados. Se debe llevar DNI y constancia de pago.",Idiomas,Código 249 - Examen de Ubicación
¿Qué requisitos y precio tiene el test de inglés de ubicación?,"Requiere S/20 de pago, DNI y voucher. Si no se asiste, se puede reagendar una vez sin costo.",Idiomas,Código 249 - Examen de Ubicación
¿Hay costo por cambio de carrera?,"Sí, S/120 soles. Requiere: 1) Solicitud firmada 2) Voucher de pago 3) Entrevista académica. Máximo 1 cambio por año.",Trámites,Código UE09 - Cambio de Carrera
¿Cuánto se paga para cambiar de carrera en UPAO?,"Se abona S/120, con requisitos como solicitud, comprobante y entrevista académica. Solo se permite un cambio anual.",Trámites,Código UE09 - Cambio de Carrera
¿Existe un costo si deseo cambiarme de carrera?,"Sí, deberás pagar S/120 y presentar solicitud, voucher y asistir a entrevista. Solo se aprueba una vez por año.",Trámites,Código UE09 - Cambio de Carrera
¿Qué se necesita y cuánto cuesta modificar tu carrera profesional?,"El trámite tiene un costo de S/120 e implica firma de solicitud, comprobante de pago y entrevista.",Trámites,Código UE09 - Cambio de Carrera
¿Puedo cambiar de carrera y cuánto cuesta el proceso?,"Sí, por S/120 y presentando documentos requeridos como voucher, solicitud y entrevista. Límite de una vez por año.",Trámites,Código UE09 - Cambio de Carrera
¿Cuál es el valor y condiciones para un cambio de especialidad?,S/120 soles. Solo una vez al año y debes pasar por evaluación académica y cumplir requisitos documentarios.,Trámites,Código UE09 - Cambio de Carrera
¿Qué incluye el CEPREU Contado?,Matrícula (S/50) + Pago único (S/350) = S/400. Incluye: 1) Materiales físicos y digitales 2) Simulacros 3) Tutorías personalizadas.,Preuniversitario,Sección 2 - CEPREU Contado
¿Cuál es el costo total del CEPREU al contado y qué ofrece?,"Cuesta S/400 e incluye matrícula, materiales, simulacros y tutorías académicas.",Preuniversitario,Sección 2 - CEPREU Contado
¿Qué cubre el pago de CEPREU en modalidad de contado?,"El monto de S/400 contempla matrícula, materiales de estudio, pruebas simuladas y tutoría individual.",Preuniversitario,Sección 2 - CEPREU Contado
¿Qué servicios están incluidos en el CEPREU con pago único?,"Al abonar S/400 obtienes materiales, simulacros y tutorías. La matrícula está incorporada en ese pago.",Preuniversitario,Sección 2 - CEPREU Contado
¿Qué beneficios recibo al pagar el CEPREU al contado?,"Accedes a tutorías, material completo y simulacros por un total de S/400, que incluye inscripción.",Preuniversitario,Sección 2 - CEPREU Contado
¿En qué consiste el programa CEPREU pagado en una sola cuota?,"Incluye matrícula y todos los recursos didácticos por S/400, válido para preparación universitaria.",Preuniversitario,Sección 2 - CEPREU Contado
¿Cómo validar mi TOEFL para graduación?,Proceso: 1) Presentar certificado original (mínimo 80 puntos) 2) Pago S/100 3) Equivalencia en 10 días. Aplica para pregrado/posgrado.,Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿Cuál es el trámite para convalidar TOEFL en UPAO?,"Debes presentar tu certificado TOEFL con mínimo 80 puntos, pagar S/100 y esperar 10 días para la equivalencia.",Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿Qué requisitos tiene la validación del TOEFL para egresar?,"Requiere el certificado original, un pago de S/100 y se entrega la equivalencia en un plazo de 10 días.",Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿Cómo se realiza la convalidación del TOEFL para graduarse?,"Se entrega el certificado TOEFL (mín. 80 puntos), se paga S/100 y se tramita la equivalencia en 10 días hábiles.",Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿El TOEFL puede ser usado para titularme en UPAO?,"Sí, si obtuviste al menos 80 puntos, puedes validarlo mediante pago de S/100. La equivalencia demora 10 días.",Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿Qué pasos seguir para validar TOEFL como requisito de graduación?,"Entrega tu certificado TOEFL, paga S/100 y la universidad emite el documento de equivalencia en unos días.",Certificaciones,Nota 1.1.5 - Convalidación TOEFL
¿Cuánto cuesta la constancia de tercio superior?,S/30 soles. Requisitos: 1) Promedio ponderado ≥14 2) No adeudar pagos 3) Solicitud en ventanilla. Entrega en 24h.,Trámites,Código UC17 - Constancias Académicas
